window_id,window_start_time,window_end_time,node_id,src_ip,dst_ip,src_port,dst_port,total_packets,total_bytes,packet_rate,data_rate,mean_packet_size,std_packet_size,min_packet_size,max_packet_size,mean_interarrival_time,std_interarrival_time,min_interarrival_time,max_interarrival_time,connection_duration,packet_loss_rate,duplicate_packet_count,out_of_order_packet_count,sequence_number_gap,reconnection_count,crc_failure_count,crc_failure_rate,invalid_packet_count,invalid_packet_rate,burst_intensity,mean_sequence_increment,std_sequence_increment,AttackLabel
2,2026-08-26 13:43:54.905110,2026-08-26 13:43:56.934924,1,10.154.10.17,0.0.0.0,49776,9000,2,252,0.985312,124.149306,126,0.0,126,126,2.002815,0.002693,2.000911,2.004719,9.133405,0.0,0,0,0,0,0,0.0,0,0.0,10.0,1,0.0,Normal
3,2026-08-26 13:43:58.901519,2026-08-26 13:44:00.919632,1,10.154.10.17,0.0.0.0,49776,9000,2,252,0.991025,124.869114,126,0.0,126,126,1.996306,0.006529,1.991689,2.000923,13.118113,0.0,0,0,0,0,0,0.0,0,0.0,10.0,1,0.0,Normal
4,2026-08-26 13:44:02.904979,2026-08-26 13:44:04.905540,1,10.154.10.17,0.0.0.0,49776,9000,2,252,0.999719,125.964637,126,0.0,126,126,2.001045,0.002111,1.999552,2.002537,17.104021,0.0,0,0,0,0,0,0.0,0,0.0,10.0,1,0.0,NormalExperiment
5,2026-08-26 13:44:06.905812,2026-08-26 13:44:08.921941,1,10.154.10.17,0.0.0.0,49776,9000,2,252,0.992,124.992001,126,0.0,126,126,2.000448,0.001177,1.999616,2.00128,21.120421,0.0,0,0,0,0,0,0.0,0,0.0,10.0,1,0.0,NormalExperiment
6,2026-08-26 13:44:10.922975,2026-08-26 13:44:12.962590,1,10.154.10.17,0.0.0.0,49776,9000,2,252,0.980577,123.552706,126,0.0,126,126,2.009986,0.010694,2.002424,2.017548,25.161071,0.0,0,0,0,0,0,0.0,0,0.0,10.0,1,0.0,NormalExperiment
7,2026-08-26 13:44:14.920013,2026-08-26 13:44:16.950505,1,10.154.10.17,0.0.0.0,49776,9000,2,252,0.984983,124.107833,126,0.0,126,126,1.995001,0.000547,1.994614,1.995387,29.148986,0.0,0,0,0,0,0,0.0,0,0.0,10.0,1,0.0,NormalExperiment
8,2026-08-26 13:44:18.918622,2026-08-26 13:44:20.940951,1,10.154.10.17,0.0.0.0,49776,9000,2,252,0.988959,124.608814,126,0.0,126,126,1.997945,0.007464,1.992667,2.003222,33.139432,0.0,0,0,0,0,0,0.0,0,0.0,10.0,1,0.0,NormalExperiment
9,2026-08-26 13:44:22.908184,2026-08-26 13:44:24.925664,1,10.154.10.17,0.0.0.0,49776,9000,2,252,0.991336,124.908308,126,0.0,126,126,1.996611,0.0004,1.996329,1.996894,37.124145,0.0,0,0,0,0,0,0.0,0,0.0,10.0,1,0.0,NormalExperiment
10,2026-08-26 13:44:26.905388,2026-08-26 13:44:28.908787,1,10.154.10.17,0.0.0.0,49776,9000,2,252,0.998303,125.786233,126,0.0,126,126,2.000458,0.000591,2.00004,2.000876,41.107268,0.0,0,0,0,0,0,0.0,0,0.0,10.0,1,0.0,NormalExperiment
11,2026-08-26 13:44:30.903585,2026-08-26 13:44:32.945052,1,10.154.10.17,0.0.0.0,49776,9000,1,126,0.489844,61.72033,126,0.0,126,126,1.998157,0.0,1.998157,1.998157,45.143533,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,NormalExperiment
12,2026-08-26 13:44:33.029220,2026-08-26 13:44:35.067015,1,10.154.10.17,0.0.0.0,49776,9000,2,252,0.981453,123.663058,126,0.0,126,126,1.999336,0.178612,1.873038,2.125634,47.265496,0.0,0,0,0,0,0,0.0,0,0.0,10.0,1,0.0,NormalExperiment
13,2026-08-26 13:44:36.904396,2026-08-26 13:44:38.908252,1,10.154.10.17,0.0.0.0,49776,9000,1,126,0.499038,62.878764,126,0.0,126,126,2.002139,0.0,2.002139,2.002139,51.106733,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,NormalExperiment
14,2026-08-26 13:44:38.957768,2026-08-26 13:44:40.976938,1,10.154.10.17,0.0.0.0,49776,9000,2,252,0.990506,124.803738,126,0.0,126,126,2.011649,0.059005,1.969927,2.053372,53.175419,0.0,0,0,0,0,0,0.0,0,0.0,10.0,1,0.0,NormalExperiment
15,2026-08-26 13:44:42.937704,2026-08-26 13:44:44.966743,1,10.154.10.17,0.0.0.0,49776,9000,2,252,0.985688,124.196717,126,0.0,126,126,1.995647,0.020311,1.981284,2.010009,57.165224,0.0,0,0,0,0,0,0.0,0,0.0,10.0,1,0.0,NormalExperiment
16,2026-08-26 13:44:46.906309,2026-08-26 13:44:48.950117,1,10.154.10.17,0.0.0.0,49776,9000,2,252,0.978566,123.299297,126,0.0,126,126,2.00001,0.017945,1.987321,2.012699,61.148597,0.0,0,0,0,0,0,0.0,0,0.0,10.0,1,0.0,NormalExperiment
17,2026-08-26 13:44:50.943808,2026-08-26 13:44:52.990962,1,10.154.10.17,0.0.0.0,49776,9000,2,252,0.976966,123.097685,126,0.0,126,126,1.995822,0.04098,1.966845,2.024799,65.189443,0.0,0,0,0,0,0,0.0,0,0.0,10.0,1,0.0,NormalExperiment
18,2026-08-26 13:44:55.049282,2026-08-26 13:44:57.078718,1,10.154.10.17,0.0.0.0,49776,9000,2,252,0.985495,124.172394,126,0.0,126,126,2.039942,0.139565,1.941254,2.138629,69.277199,0.0,0,0,0,0,0,0.0,0,0.0,10.0,1,0.0,NormalExperiment
19,2026-08-26 13:44:59.022933,2026-08-26 13:45:01.062197,1,10.154.10.17,0.0.0.0,49776,9000,2,252,0.980746,123.573969,126,0.0,126,126,1.997908,0.048776,1.963418,2.032397,73.260678,0.0,0,0,0,0,0,0.0,0,0.0,10.0,1,0.0,NormalExperiment
20,2026-08-26 13:45:03.027547,2026-08-26 13:45:05.039212,1,10.154.10.17,0.0.0.0,49776,9000,2,252,0.994201,125.269345,126,0.0,126,126,1.996494,0.063218,1.951792,2.041196,77.237693,0.0,0,0,0,0,0,0.0,0,0.0,10.0,1,0.0,NormalExperiment
21,2026-08-26 13:45:07.016009,2026-08-26 13:45:09.020230,1,10.154.10.17,0.0.0.0,49776,9000,2,252,0.997894,125.734595,126,0.0,126,126,1.962995,0.104191,1.889321,2.036669,81.218711,0.0,0,0,0,0,0,0.0,0,0.0,10.0,1,0.0,NormalExperiment
22,2026-08-26 13:45:11.012047,2026-08-26 13:45:13.058917,1,10.154.10.17,0.0.0.0,49776,9000,2,252,0.977102,123.114805,126,0.0,126,126,2.018512,0.12474,1.930308,2.106717,85.257397,0.0,0,0,0,0,0,0.0,0,0.0,10.0,1,0.0,NormalExperiment
23,2026-08-26 13:45:14.999386,2026-08-26 13:45:17.001932,1,10.154.10.17,0.0.0.0,49776,9000,2,252,0.998728,125.839786,126,0.0,126,126,2.009658,0.066996,1.962285,2.057032,89.200413,0.0,0,0,0,0,0,0.0,0,0.0,10.0,1,0.0,NormalExperiment
24,2026-08-26 13:45:18.921845,2026-08-26 13:45:20.935035,1,10.154.10.17,0.0.0.0,49776,9000,2,252,0.993448,125.174458,126,0.0,126,126,1.980042,0.028098,1.960174,1.99991,93.133516,0.0,0,0,0,0,0,0.0,0,0.0,10.0,1,0.0,NormalExperiment
