window_id,window_start_time,window_end_time,node_id,src_ip,dst_ip,src_port,dst_port,total_packets,total_bytes,packet_rate,data_rate,mean_packet_size,std_packet_size,min_packet_size,max_packet_size,mean_interarrival_time,std_interarrival_time,min_interarrival_time,max_interarrival_time,connection_duration,packet_loss_rate,duplicate_packet_count,out_of_order_packet_count,sequence_number_gap,reconnection_count,crc_failure_count,crc_failure_rate,invalid_packet_count,invalid_packet_rate,burst_intensity,mean_sequence_increment,std_sequence_increment,AttackLabel
20,2026-08-27 14:11:22.817924,2026-08-27 14:11:24.856722,1,127.0.0.1,0.0.0.0,51463,9000,10,1260,4.904852,618.011317,126,0.0,126,126,0.231507,0.12744,0.065749,0.53008,55.301942,0.0,0,1,0,0,0,0.0,0,0.0,2.0,1,0.0,DelayExperiment
21,2026-08-27 14:11:25.207571,2026-08-27 14:11:27.228271,1,127.0.0.1,0.0.0.0,51463,9000,7,882,3.464147,436.482463,126,0.0,126,126,0.34174,0.159187,0.1231,0.536679,57.673491,0.0,0,2,0,0,0,0.0,0,0.0,2.857143,1,0.0,DelayExperiment
22,2026-08-27 14:11:27.480287,2026-08-27 14:11:29.496196,1,127.0.0.1,0.0.0.0,51463,9000,6,756,2.976325,375.016936,126,0.0,126,126,0.323179,0.196497,0.091734,0.587389,59.941417,0.0,0,1,0,0,0,0.0,0,0.0,3.333333,1,0.0,DelayExperiment
23,2026-08-27 14:11:29.530606,2026-08-27 14:11:31.563643,1,127.0.0.1,0.0.0.0,51463,9000,8,1008,3.935,495.809976,126,0.0,126,126,0.294317,0.139642,0.081936,0.49768,62.008863,0.0,0,1,0,0,0,0.0,0,0.0,2.5,1,0.0,DelayExperiment
24,2026-08-27 14:11:31.831607,2026-08-27 14:11:33.833115,1,127.0.0.1,0.0.0.0,51463,9000,8,1008,3.996987,503.620331,126,0.0,126,126,0.251987,0.143013,0.001731,0.494711,64.278335,0.0,0,1,0,0,0,0.0,0,0.0,5.0,1,0.0,DelayExperiment
25,2026-08-27 14:11:33.923766,2026-08-27 14:11:35.952311,1,127.0.0.1,0.0.0.0,51463,9000,8,1008,3.943714,496.908023,126,0.0,126,126,0.290957,0.167861,0.029975,0.548292,66.397532,0.0,0,1,0,0,0,0.0,0,0.0,5.0,1,0.0,DelayExperiment
26,2026-08-27 14:11:36.190783,2026-08-27 14:11:38.194288,1,127.0.0.1,0.0.0.0,51463,9000,7,882,3.493877,440.228554,126,0.0,126,126,0.29857,0.183867,0.109013,0.55008,68.639508,0.0,0,1,0,0,0,0.0,0,0.0,2.857143,1,0.0,DelayExperiment
27,2026-08-27 14:11:38.385875,2026-08-27 14:11:40.412646,1,127.0.0.1,0.0.0.0,51463,9000,10,1260,4.933958,621.678647,126,0.0,126,126,0.246011,0.096823,0.124611,0.439201,70.857867,0.0,0,1,0,0,0,0.0,0,0.0,2.0,1,0.0,DelayExperiment
28,2026-08-27 14:11:40.536041,2026-08-27 14:11:42.583433,1,127.0.0.1,0.0.0.0,51463,9000,8,1008,3.907408,492.333458,126,0.0,126,126,0.270946,0.155379,0.008952,0.445817,73.028654,0.0,0,1,0,0,0,0.0,0,0.0,5.0,1,0.0,DelayExperiment
29,2026-08-27 14:11:43.151864,2026-08-27 14:11:45.154215,1,127.0.0.1,0.0.0.0,51463,9000,6,756,2.996478,377.556174,126,0.0,126,126,0.358342,0.193533,0.021215,0.577515,75.599436,0.0,0,1,0,0,0,0.0,0,0.0,6.666667,1,0.0,DelayExperiment
30,2026-08-27 14:11:45.274718,2026-08-27 14:11:47.322056,1,127.0.0.1,0.0.0.0,51463,9000,8,1008,3.907513,492.346645,126,0.0,126,126,0.319894,0.218885,0.021854,0.550316,77.767277,0.0,0,2,0,0,0,0.0,0,0.0,5.0,1,0.0,DelayExperiment
31,2026-08-27 14:11:47.418820,2026-08-27 14:11:49.441141,1,127.0.0.1,0.0.0.0,51463,9000,6,756,2.966888,373.827852,126,0.0,126,126,0.340023,0.224798,0.047751,0.599412,79.886362,0.0,0,1,0,0,0,0.0,0,0.0,3.333333,1,0.0,DelayExperiment
32,2026-08-27 14:11:49.739236,2026-08-27 14:11:51.760460,1,127.0.0.1,0.0.0.0,51463,9000,8,1008,3.957997,498.707591,126,0.0,126,126,0.268035,0.152488,0.050791,0.447165,82.205681,0.0,0,1,0,0,0,0.0,0,0.0,2.5,1,0.0,DelayExperiment
33,2026-08-27 14:11:51.965480,2026-08-27 14:11:53.981223,1,127.0.0.1,0.0.0.0,51463,9000,8,1008,3.96876,500.063744,126,0.0,126,126,0.275842,0.133155,0.123611,0.497507,84.426444,0.0,0,1,0,0,0,0.0,0,0.0,2.5,1,0.0,DelayExperiment
34,2026-08-27 14:11:54.250753,2026-08-27 14:11:56.252300,1,127.0.0.1,0.0.0.0,51463,9000,9,1134,4.496523,566.561872,126,0.0,126,126,0.25977,0.159282,0.083644,0.576048,86.69752,0.0,0,1,0,0,0,0.0,0,0.0,4.444444,1,0.0,DelayExperiment
35,2026-08-27 14:11:56.575577,2026-08-27 14:11:58.622671,1,127.0.0.1,0.0.0.0,51463,9000,6,756,2.930984,369.304023,126,0.0,126,126,0.343925,0.173443,0.053524,0.56294,89.067891,0.0,0,1,0,0,0,0.0,0,0.0,6.666667,1,0.0,DelayExperiment
36,2026-08-27 14:11:58.676464,2026-08-27 14:12:00.711703,1,127.0.0.1,0.0.0.0,51463,9000,6,756,2.948057,371.455193,126,0.0,126,126,0.413248,0.170802,0.101933,0.600277,91.156924,0.0,0,1,0,0,0,0.0,0,0.0,3.333333,1,0.0,DelayExperiment
37,2026-08-27 14:12:00.919945,2026-08-27 14:12:02.931427,1,127.0.0.1,0.0.0.0,51463,9000,7,882,3.480021,438.482619,126,0.0,126,126,0.268683,0.192933,0.001231,0.570041,93.376648,0.0,0,1,0,0,0,0.0,0,0.0,5.714286,1,0.0,DelayExperiment
38,2026-08-27 14:12:03.001147,2026-08-27 14:12:05.049904,1,127.0.0.1,0.0.0.0,51463,9000,8,1008,3.904806,492.005508,126,0.0,126,126,0.313734,0.158024,0.110646,0.564693,95.495125,0.0,0,1,0,0,0,0.0,0,0.0,2.5,1,0.0,DelayExperiment
39,2026-08-27 14:12:05.066625,2026-08-27 14:12:07.067259,1,127.0.0.1,0.0.0.0,51463,9000,7,882,3.498891,440.860205,126,0.0,126,126,0.295242,0.162423,0.107033,0.561789,97.51248,0.0,0,1,0,0,0,0.0,0,0.0,2.857143,1,0.0,DelayExperiment
40,2026-08-27 14:12:07.208977,2026-08-27 14:12:09.237189,1,10.154.10.17,0.0.0.0,55728,9000,7,882,3.451316,434.865819,126,0.0,126,126,0.311679,0.192615,0.054008,0.567694,99.68241,0.0,0,1,0,0,0,0.0,0,0.0,5.714286,1,0.0,DelayExperiment
41,2026-08-27 14:12:09.292893,2026-08-27 14:12:11.307823,1,10.154.10.17,0.0.0.0,55728,9000,7,882,3.474067,437.73243,126,0.0,126,126,0.291504,0.138126,0.098118,0.448303,101.753043,0.0,0,2,0,0,0,0.0,0,0.0,2.857143,1,0.0,DelayExperiment
42,2026-08-27 14:12:11.386526,2026-08-27 14:12:13.430315,1,127.0.0.1,0.0.0.0,51463,9000,6,756,2.935724,369.901258,126,0.0,126,126,0.358811,0.183955,0.149273,0.595566,103.875535,0.0,0,1,0,0,0,0.0,0,0.0,3.333333,1,0.0,DelayExperiment
43,2026-08-27 14:12:13.567547,2026-08-27 14:12:15.596766,1,127.0.0.1,0.0.0.0,51463,9000,6,756,2.956803,372.557143,126,0.0,126,126,0.326742,0.145651,0.146007,0.50856,106.041987,0.0,0,1,0,0,0,0.0,0,0.0,3.333333,1,0.0,DelayExperiment
44,2026-08-27 14:12:15.854865,2026-08-27 14:12:17.865925,1,127.0.0.1,0.0.0.0,51463,9000,6,756,2.9835,375.921022,126,0.0,126,126,0.347824,0.207092,0.041952,0.550107,108.311146,0.0,0,1,0,0,0,0.0,0,0.0,3.333333,1,0.0,DelayExperiment
