window_id,window_start_time,window_end_time,node_id,src_ip,dst_ip,src_port,dst_port,total_packets,total_bytes,packet_rate,data_rate,mean_packet_size,std_packet_size,min_packet_size,max_packet_size,mean_interarrival_time,std_interarrival_time,min_interarrival_time,max_interarrival_time,connection_duration,packet_loss_rate,duplicate_packet_count,out_of_order_packet_count,sequence_number_gap,reconnection_count,crc_failure_count,crc_failure_rate,invalid_packet_count,invalid_packet_rate,burst_intensity,mean_sequence_increment,std_sequence_increment,AttackLabel
3,2026-08-27 15:08:25.298597,2026-08-27 15:08:27.342961,1,10.154.10.17,0.0.0.0,53659,9000,2,252,0.978299,123.265707,126,0.0,126,126,1.947224,0.142287,1.846611,2.047836,11.304212,0.0,0,0,0,0,0,0.0,0,0.0,10.0,1,0.0,PacketInjectionExperiment
4,2026-08-27 15:08:29.118279,2026-08-27 15:08:31.123568,1,10.154.10.17,0.0.0.0,53659,9000,1,126,0.498681,62.833819,126,0.0,126,126,1.97307,0.0,1.97307,1.97307,15.084819,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,PacketInjectionExperiment
5,2026-08-27 15:08:31.322963,2026-08-27 15:08:33.350309,1,10.154.10.17,0.0.0.0,53659,9000,1,126,0.493256,62.150231,126,0.0,126,126,2.204685,0.0,2.204685,2.204685,17.311559,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,PacketInjectionExperiment
6,2026-08-27 15:08:33.393887,2026-08-27 15:08:35.422707,1,10.154.10.17,0.0.0.0,53659,9000,2,252,0.985795,124.210144,126,0.0,126,126,1.918542,0.2155,1.766161,2.070924,19.383957,0.0,0,0,0,0,0,0.0,0,0.0,10.0,1,0.0,PacketInjectionExperiment
7,2026-08-27 15:08:37.169325,2026-08-27 15:08:39.206094,1,10.154.10.17,0.0.0.0,53659,9000,1,126,0.490974,61.862703,126,0.0,126,126,2.009277,0.0,2.009277,2.009277,23.167344,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,PacketInjectionExperiment
8,2026-08-27 15:08:39.316032,2026-08-27 15:08:41.327844,1,10.154.10.17,0.0.0.0,53659,9000,1,126,0.497064,62.630122,126,0.0,126,126,2.146707,0.0,2.146707,2.146707,25.289094,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,PacketInjectionExperiment
9,2026-08-27 15:08:41.372810,2026-08-27 15:08:43.401567,1,10.154.10.17,0.0.0.0,53659,9000,2,252,0.985825,124.213983,126,0.0,126,126,1.951175,0.149345,1.845572,2.056778,27.362817,0.0,0,0,0,0,0,0.0,0,0.0,10.0,1,0.0,PacketInjectionExperiment
10,2026-08-27 15:08:45.369425,2026-08-27 15:08:47.398989,1,10.154.10.17,0.0.0.0,53659,9000,1,126,0.492717,62.082295,126,0.0,126,126,2.151043,0.0,2.151043,2.151043,31.36024,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,PacketInjectionExperiment
11,2026-08-27 15:08:47.416553,2026-08-27 15:08:49.422516,1,10.154.10.17,0.0.0.0,53659,9000,2,252,0.997027,125.625427,126,0.0,126,126,1.994595,0.074292,1.942063,2.047128,33.383766,0.0,0,0,0,0,0,0.0,0,0.0,10.0,1,0.0,PacketInjectionExperiment
12,2026-08-27 15:08:51.136384,2026-08-27 15:08:53.163952,1,10.154.10.17,0.0.0.0,53659,9000,1,126,0.493202,62.143412,126,0.0,126,126,1.777769,0.0,1.777769,1.777769,37.125203,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,PacketInjectionExperiment
13,2026-08-27 15:08:53.386853,2026-08-27 15:08:55.388990,1,10.154.10.17,0.0.0.0,53659,9000,2,252,0.998933,125.865531,126,0.0,126,126,2.083296,0.236419,1.916123,2.250469,39.35024,0.0,0,0,0,0,0,0.0,0,0.0,10.0,1,0.0,PacketInjectionExperiment
14,2026-08-27 15:08:56.924786,2026-08-27 15:08:58.925501,1,127.0.0.1,0.0.0.0,51181,9000,6,756,2.998928,377.86491,126,0.0,126,126,0.321153,0.111003,0.18021,0.401756,42.886751,0.85,0,4,34,1,0,0.0,0,0.0,3.333333,35,0.0,PacketInjectionExperiment
15,2026-08-27 15:08:58.933106,2026-08-27 15:09:00.948917,1,127.0.0.1,0.0.0.0,51181,9000,7,882,3.472548,437.541027,126,0.0,126,126,0.344056,0.126602,0.061821,0.402556,44.910167,0.0,0,6,0,0,0,0.0,0,0.0,5.714286,0.0,0.0,PacketInjectionExperiment
16,2026-08-27 15:09:01.241289,2026-08-27 15:09:03.275342,1,10.154.10.17,0.0.0.0,53659,9000,6,756,2.949776,371.671759,126,0.0,126,126,0.334814,0.122123,0.099147,0.403027,47.236592,0.0,0,5,0,0,0,0.0,0,0.0,6.666667,0.0,0.0,PacketInjectionExperiment
17,2026-08-27 15:09:03.350620,2026-08-27 15:09:05.363699,1,127.0.0.1,0.0.0.0,51181,9000,8,1008,3.974012,500.725464,126,0.0,126,126,0.301311,0.167764,0.020754,0.403441,49.324949,0.0,0,6,0,0,0,0.0,0,0.0,5.0,1,0.0,PacketInjectionExperiment
18,2026-08-27 15:09:05.759410,2026-08-27 15:09:07.786420,1,127.0.0.1,0.0.0.0,51181,9000,7,882,3.453364,435.123816,126,0.0,126,126,0.343786,0.101453,0.154482,0.401485,51.74767,0.0,0,6,0,0,0,0.0,0,0.0,2.857143,0.0,0.0,PacketInjectionExperiment
19,2026-08-27 15:09:08.166025,2026-08-27 15:09:10.206504,1,127.0.0.1,0.0.0.0,51181,9000,7,882,3.430566,432.251358,126,0.0,126,126,0.343792,0.13568,0.037742,0.401206,54.167755,0.0,0,6,0,0,0,0.0,0,0.0,2.857143,0.0,0.0,PacketInjectionExperiment
20,2026-08-27 15:09:10.572568,2026-08-27 15:09:12.581367,1,127.0.0.1,0.0.0.0,51181,9000,7,882,3.484669,439.06825,126,0.0,126,126,0.343956,0.097945,0.199896,0.401793,56.542617,0.0,0,6,0,0,0,0.0,0,0.0,2.857143,0.0,0.0,PacketInjectionExperiment
21,2026-08-27 15:09:12.980063,2026-08-27 15:09:15.004616,1,127.0.0.1,0.0.0.0,51181,9000,7,882,3.457553,435.651709,126,0.0,126,126,0.343908,0.102759,0.146848,0.401865,58.965866,0.0,1,3,0,0,0,0.0,0,0.0,2.857143,1,0.0,PacketInjectionExperiment
22,2026-08-27 15:09:15.387478,2026-08-27 15:09:17.428621,1,127.0.0.1,0.0.0.0,51181,9000,8,1008,3.919373,493.841023,126,0.0,126,126,0.300833,0.144844,0.034745,0.401362,61.389871,0.0,0,2,0,0,0,0.0,0,0.0,5.0,1,0.0,PacketInjectionExperiment
23,2026-08-27 15:09:17.794710,2026-08-27 15:09:19.804142,1,127.0.0.1,0.0.0.0,51181,9000,7,882,3.483572,438.930041,126,0.0,126,126,0.343904,0.138036,0.032069,0.401636,63.765392,0.0,0,1,0,0,0,0.0,0,0.0,2.857143,1,0.0,PacketInjectionExperiment
24,2026-08-27 15:09:20.213680,2026-08-27 15:09:22.226322,1,127.0.0.1,0.0.0.0,51181,9000,7,882,3.478015,438.229917,126,0.0,126,126,0.345614,0.150762,0.003902,0.413276,66.187572,0.0,0,1,0,0,0,0.0,0,0.0,2.857143,1,0.0,PacketInjectionExperiment
25,2026-08-27 15:09:22.620845,2026-08-27 15:09:24.650893,1,127.0.0.1,0.0.0.0,51181,9000,7,882,3.448195,434.472508,126,0.0,126,126,0.344026,0.144207,0.017324,0.402339,68.612143,0.0,0,1,0,0,0,0.0,0,0.0,2.857143,1,0.0,PacketInjectionExperiment
26,2026-08-27 15:09:25.028807,2026-08-27 15:09:27.029169,1,127.0.0.1,0.0.0.0,51181,9000,6,756,2.999457,377.931565,126,0.0,126,126,0.334358,0.160204,0.007396,0.401573,70.990419,0.0,0,1,0,0,0,0.0,0,0.0,6.666667,1,0.0,PacketInjectionExperiment
